Rating,Description,Pros,Cons,Author Info,Resignation Reason
4,Very good WLB,"Good LWBGrowth mindset culture Company culture Relaxed, coasting",Frustrating reorgs keep happening The senior Leadership Team strategy is incomprehensible Highly political,"Verified User Current Employee m***** Technical Consultant - Apr 8, 2022",
4,Good wlb,"Wlb, over all benefits, work from home, not really much else.",Management changes way to often. 12 managers over 10 years,"Verified User Current Employee k***** Product Manager - Apr 8, 2022",
4,Overall a great culture and especially post Satya Nadella's becoming the CEO and it has amazing benefits too.,- Lot to learn from tech perspective - Global exposure - Hybrid remote policy - Work life balance - Brand value,- You are at the bottom of pyramid even if you are in a people management role - You don't get to do strategy work,"Verified User Current Employee u******** Product Manager I - Apr 8, 2022",
5,Great work environment,"Good team vibe, good wlb, people care about people, good design community with lots of resources.",Hard to collaborate cross multiple time zones sometimes. Some product is lack of a mature design to dev process.,"Verified User Current Employee y****** UI Designer - Apr 8, 2022",
5,Great wlb,Best place to work. I love working at microsoft. Perks are really good.,Nothing to share as such.Sometimes constat work pressure due to on calls,"Verified User Current Employee a****** Software Engineer II - Apr 8, 2022",
4,Great WLB,"Great WLB, Great culture, good perks. Great office and facilities.","Boring work, outdated tech, growth is slow. Work can get repetitive and slow.","Verified User Current Employee a**** Software Developer - Apr 8, 2022",
5,easy ans low tc,"no need to work, good wlb, easy life with no work","dont get paid, low tc, slow promos, some times boring work","Verified User Current Employee g***** Software Engineer - Apr 8, 2022",
4,Okay;),Great impact and driven colleagues with all kinds of perks;),Management is not super supportive and mentorship is not quite helpful,"Verified User Former Employee I**** Technical Product Manager - Apr 8, 2022",Seeking for a better industry/vertical to work in and better career growth opportunities
3,Low pay but decent wlb,"Good WLBNo fear of getting fired, however you maybe let go in 6 months Good culture Good benefits",Low pay WLB can be bad for senior engineersManagement may be incompetent and saving their butt using yours,"Verified User Current Employee N********* Software Engineer I - Apr 7, 2022",
3,Great wlb,"Wlb is good, management is good. Company is supportive and flexible",Poor poor compensation. It is far less than any other competition,"Verified User Current Employee F***** Senior Software Engineer - Apr 7, 2022",
4,Great company for WLB,"Good WLB, have time for personal interestReasonable career growth",Poor compensation overallSlow or old tech stack in some team,"Verified User Current Employee F***** Senior Software Engineer - Apr 7, 2022",
5,Great benefits and work life balance,Collaborative environment that promotes team work and cross functional transparency,Hierarchical and political environment. Multiple levels make decision making difficult.,"Verified User Current Employee b********* Supply Chain Program Manager - Apr 7, 2022",
2,Good for a chill job but bad for everything else,"Most teams are pretty relaxed about the hours you work and it largely doesn't change how fast you get promoted unless you really slack off.Engineers are pretty good, still near the bottom of the best companies though.","Low compensation given the skill of the people they hire. They are basically a feeder for better companies.Getting promoted is slow due to needing to be in your level for at least a year and there's two levels between each major promotion.Most people don't care that much, so you won't learn a lot from your peers.Changing teams internally is a pain and it's better to just leave.If you aren't from a big school, recruiters will screw you over by giving you little time to search for competing offers while your peers get 4 months.","Verified User Former Employee W***** Software Engineer II - Apr 7, 2022",I got a more interesting and better paying job. Unless Microsoft pays a lot more I'm not coming back.
5,Great WLB,Interesting workSmart people Great WLB Lots to learnLaid back cultureGood research,Slower growth Average payLesser movement internallyOld school leadership,"Verified User Current Employee k***** Senior Software Engineer - Apr 7, 2022",
2,Bad pay,You can get good WLB in the right team. Stock is good and stable.,Pay is really bad. SLT has no plan to fix it,"Verified User Current Employee Y***** Senior Software Development Engineer - Apr 7, 2022",
4,Good place. Bad comp,"Everything is great except the compensation. Culture, workplace, peers are all really good.",Comp sucks compared to any other decent alternative in the market,"Verified User Current Employee m********* Senior Software Engineer - Apr 7, 2022",
5,Great place to work,Love the work life balance and team culture. Most managers want to see you grow.,"Compensation maybe slightly on the lower side. In some teams, it might be a little slow paced.","Verified User Current Employee a********* Software Engineer II - Apr 7, 2022",
3,Supportive coworkers,Teammates make lots of time to help guide and teach eachother.,Big drop in compensation after the on-hire stock grant is done vesting (3.5 years).,"Verified User Current Employee B******** Data Scientist II - Apr 7, 2022",
4,Good for gaining some experience and goes well on a CV,"Good WLBGood learning opportunities, but you max out quickly if no impactful initiatives come your wayIf you're not in the US you'll miss quite a lot.",Compensation is way below average. Pay raise requests are brushed off and make you feel like you're ungreatful.,"Verified User Current Employee c******** Software Engineer II - Apr 7, 2022",
4,Decent career progression but pay not competitive,Culture and work life balance is actually really good. Ability to learn a lot of different technologies is also good here.,Not a great deal in terms of work output to compensation,"Verified User Current Employee q***** Principal Product Manager - Apr 7, 2022",
5,Great opportunity for growth,Flexibility to create things and supported in case it fails,Slow promo even perform high for years - not sure whats happening,"Verified User Current Employee x***** Cloud Architect - Apr 7, 2022",
5,Great work life balance,"Good culture, good benefits, good managers. Overall it is a great company.","Slow at times, multiple reorgs. Overall it is a great company.","Verified User Current Employee b***** Senior Product Manager - Apr 7, 2022",
4,"No growth, good wlb",Flexible working hours. Good work life balance. Good products to work on.,Too long to promote. People on the team aren't very smart. Very less pay. Okay,"Verified User Current Employee N***** Software Engineer II - Apr 7, 2022",
3,"Great WLB, meh pay and growth","Perfect WLB, zero pressure or hard deadlines. Culture is very laid back","No career growth, uninteresting projects, senior leadership is openly contemptuous of employees","Verified User Current Employee 3******** Software Engineer - Apr 6, 2022",
4,Good work life balance especially outside azure,"Great benefits , work life balance is pretty good, caring people",Compensation a bit low and hierarchical structure is not good for exposure to leadership ugh o,"Verified User Current Employee d****** Software Engineer II - Apr 6, 2022",
5,Amazing Place to Work - If you're fine with lower pay,- Management is genuinely working for your success- Benefits are fantastic and insurance is great- Name recognition is great for resume and social clout,- Pay is not as high as comparative roles at other companies - Many people are coasting so work can be very delayed,"Verified User Current Employee n***** Business Program Manager - Apr 6, 2022",
4,Azure SQL,Good WLB when not on-callGreat peersNo meetings on Friday,"re-orgs, old technologies, monolithic code base, difficult to make changesREALLY BAD ON-CALL","Verified User Current Employee i***** Software Engineer - Apr 6, 2022",
4,Lots of opportunities to have impact,"There's a lot of competition with other companies in Azure, so there's a lot of room to have impact.",Work/Life balance isn't very good in Azure. Refreshers are pretty low which makes it difficult to justify staying more than 4 years.,"Verified User Current Employee H***** Principal Software Developer - Apr 6, 2022",
5,Best company to work for,Great WLBBest place for learning Good RSU package .,Relocation to the location is a problem. . . .,"Verified User Current Employee C***** Software Engineer - Apr 5, 2022",
4,Great cultural and wlb,Great benefits and work life balance . Career growth is slow.,Constantly management changes and reorg. Office politics and how to play the game is important.,"Verified User Current Employee c********* Product Designer - Apr 5, 2022",
4,Great place to be,"- brand name, culture, positive outlook- SLT thinks about employees, culture- in some of the teams, the work is really fantastic, you are fortunate if you are part of one such team- Benefits and compensation are quite competitive- feel proud to be part of a company that has a tremendous impact on technology","- extremely poor management especially in India, deserved are not the ones who get promoted- a lot of filthy politics- growth can't be the onus of individuals only, company should also share the accountability","Verified User Current Employee A***** Engineer - Apr 5, 2022",
4,Fine for coasting for a few years,"100% 401K match, decent WLB at most orgs. Not cutthroat PIP culture.",Try and get as high a level when you join. Promos can be slow even if you exceed all expectations. Lots of emphasis on diversity so if you're a diversity candidate milk them for all you've got.,"Verified User Current Employee e***** Senior Engineer - Apr 5, 2022",
4,"Good company, boring work","Pretty good WLB, in the sense that I'm not expected to work crazy hours","Slow promotion path. I've been a L61 for 2 years and my boss is talking about L62 in the next year, which is not even a title promotion just in-band, so I still wouldnt be a Senior even though I have like 10 YOE.Running production services on Windows server is crap. The rest of the industry is using Linux and Kubernetes etc.. Service Fabric and Windows Server is just a bad experience. A lot of internal tools that you MUST use are terrible, like Geneva/Jarvis (logs+metrics). Ev2 deployment system is really weird and SO much JSON.","Verified User Current Employee w******* Site Reliability Engineer II - Apr 5, 2022",
3,Career velocity depends on team,Promotions at lower levels are easy if delivering well and meeting manager's expectations.,"Not all teams work on projects with large scale. Work Culture, career velocity really depends on org.","Verified User Current Employee m****** Manager, Software Engineering - Apr 5, 2022",
4,"Great culture, highly dependent on team.","Can be great, can be okay. Really just dependent on the team you join.",Next time I will probably avoid joining a team with on-call rotation.,"Verified User Current Employee h***** Software Engineer II - Apr 5, 2022",
4,Great leadership,Leaders who truly trust their direct reports and offers the flexibility needed.,Not sales driven. Often times the sales ppl have the hardest time getting answers.,"Verified User Current Employee n***** Specialty Sales Representative - Apr 5, 2022",
4,"Great employees, bad politics",Freedom to take risks and verbal praise when risk taking goes well. Good focus on sustainability and accessibility.,Not great rewards for high impact ICs. Waaay too PM-focused at times. Loud voices drown out all others. Design leadership/empowerment is lacking and always chasing others. Weird exec worship culture. Execs obviously overcompensated too.,"Verified User Current Employee w***** Designer - Apr 5, 2022",
3,"WLB isn't the greatest, depending on which team you are at.","Since MSFT is such a global company, you will get to work with people from across the world.",Way too many closed minded people in a organization can make you feel undervalued.,"Verified User Current Employee B********* Product Manager II - Apr 5, 2022",
1,IDC sucks,"Pretentious Leadership at IDC, I don't think they really care.",Manager is a bully and pretentious. Pay is half a peanut.,"Verified User Current Employee s***** Machine Learning Engineer - Apr 5, 2022",
5,Great work life balance,Great new grad payGood work life balance.Benefits are awesome.,Refreshers not high.Promo is slow unless you work in Azure.,"Verified User Current Employee S**** Software Engineer II - Apr 5, 2022",
4,"Great WLB, moves slow","My manager rules and has been an advocate for my career growth (L61 -> 63). Our pandemic response was truly exceptional. The WLB balance is real, and it took me a while to get used to being so laid back.","There are sometimes weeks at a time where I won't have much to do. Everything moves sloooww. Engineers treat correct design as an afterthought (not their fault, there's no incentive to do differently). Our team is new ish and has been pretty bad at mature product planning.","Verified User Current Employee l***** Senior UX Designer - Apr 5, 2022",
4,Great work like balance,Good in Work life balance.Emphasis on employees mental health.,The Salary and compensation is greatly lacking behind other companies.,"Verified User Current Employee n********* Senior Software Engineer - Apr 5, 2022",
4,Good wlb is highly team dependent,"Perks, business , long term tenure and great work experience and again team dependent","Salary, impact and rewards are team dependent, rewards not up to the mark","Verified User Current Employee M****** Software Engineer - Apr 5, 2022",
4,Great WLB but low pay,"Exciting projects, great work life balance, good investment in AI","Low pay compared to other companies, slow execution in some areas","Verified User Current Employee P***** Senior Software Engineer - Apr 5, 2022",
5,"Great company, bad culture","Great products, amazing engineers and enjoyment of touching the history","Competitive culture is bad for morale, no feedback channel to talk about direct management","Verified User Current Employee a***** Technical Program Manager - Apr 4, 2022",
4,New opportunities,"Great perks, and benefits, good holiday. Good heterogeneous mixture of people","Less pay, hierarchical, slow paced. Structural and highly streamlined processes.","Verified User Current Employee b********* Program Manager - Apr 4, 2022",
5,Great WLB,"Great WLB, Great people to work with. Great opportunities to work on large scale challenges",Compensation package could be better compared to industry competitorsOpportunities for growth can depend on the team you're working onMostly top down work structure,"Verified User Current Employee t***** Software Engineer - Apr 4, 2022",
3,Not as cool as it was a few year back,Good WLB in general. Safe company on most counts.,"General enthusiasm for Satya's vision has waned. Oft repeated themese like empathy etc. don't capture attention anymore. Really bureaucratic, leaders are in their own worlsd","Verified User Current Employee R***** Product Manager - Apr 4, 2022",
4,Great work life balance,"Great work life balance, great health insurance, good for people who have kids.",Compensation is not as good as other large tech companies.,"Verified User Current Employee t******** Principal Software Engineering Manager - Apr 4, 2022",
5,Stable,Good culture and great D&I initiatives. WLB is team dependent. Remote work for existing employees are approved.,Too many managers wanting to one up each other. No real bias to action.,"Verified User Current Employee C***** Principal Engineer - Apr 4, 2022",
5,A safe and stable company to work at,"Management is good, stock is growing, never have job security issues, and it's such a huge place you can jump to another team and it'll feel like a whole different company. You have options to switch from cloud, gaming, even Mixed Reality with HoloLens. Overall, awesome place to work and a lot of fantastic benefits.","Pay is much lower here than most other companies. Though stock is going up, going up the ladder at Microsoft feels like it'll take ages. Where as other companies might be paying that right off the bat. Not competitive in a base salary sense.","Verified User Current Employee v******* Product Manager - Apr 4, 2022",
4,Great work life balance,"Work life balance, constant growth, rest and vest, culture is good","Specific tech stack, not all teams have good work, some are in maintenance mode","Verified User Current Employee t***** Software Engineer - Apr 4, 2022",
4,Good WLB,"Very good company culture to help others to success, the WLB is good",Salary is lower. Reward is little even if you work hard and get good review,"Verified User Current Employee q***** Software Engineer - Apr 4, 2022",
3,"Below average TC, WLB not as advertised",- nice manager seems to always be on my side- wlb is ok,- pathetically low tc- boring repetitive work- PC/woke culture is incredibly toxic- only promoted when I received my green card,"Verified User Current Employee L******** Software Engineer - Apr 4, 2022",
5,"Great fun culture, would be perfect if pay is better",big impact productssocial recognitionnice peoplefun culturesocial eventspingpong table that is actually being played withWLB is greatgenerous vacationMS products perks,"most pros depend on ur org, can be not so great if unlucky. but u can always internal transferpay is a bit on the low end for this size and fame of a companythings are slow around here","Verified User Current Employee t******** Software Engineer - Apr 4, 2022",
4,A tech oasis,Work life balance is fantasticCompensation is enough to be comfortable Campus amenities (I live in redmond)Health benefits are phenomenal,Changes are slowRefreshers are weakOn-call can be a bear (my team hates it as we have noisy alerts),"Verified User Former Employee c********* Software Engineer II - Apr 3, 2022",I left to work with new mobile technologies and my team has had 7 managers in my 3 years 🙃
5,"Great benefits, decent WLB",There are a lot of great people here. Benefits are really good.,WLB varies a lot depending on where you are. TC appears to be average or below average.,"Verified User Current Employee n***** Senior Software Engineer - Apr 3, 2022",
3,"Work life balance is ok, on call is not bad",It varies a lot by org but on mine the on call schedule is not bad.... if you have to work somewhere with on call this is probably the most relaxed schedule possible. Manager and teammates are nice. There has been good flexibility around work from home and even with return to office happening there are processes in place to work remotely on a permanent or semi-permanent basis.,"Bureaucracy and processes are paralyzing. Internal documentation and engineering tools are very poor. You will spend a lot of your time figuring out what permission you need to do something, how to accomplish a basic process or who you can ask to get permissions or point you in the direction of a half decent documentation on something. It all adds up to a very long time to get anything accomplished. Which if your manager is ok with, and you just want to float along it might be the place for you. If you want to grow in your and develop some skills that you can apply at another (better paying company) you may be out of luck.As many on Blind have pointed out, compensation of below what you'd expect for such a hugely profitable company.","Verified User Current Employee M***** Software Engineer II - Apr 3, 2022",
4,Work life balance,"Easy commute, moderate pay without intensive work on daily basis.","Depending on the team, Sometimes toxic working culture, opinion only matters if you are in the right position.","Verified User Current Employee U******* Senior Software Engineer - Apr 3, 2022",
3,Great in WLB. Not so great in other aspects,One of the best WLB you'll find in the industry,Probably too much internal tech stack and old legacy services. Again it highly depends on the team but the majority are like I mentioned above.Just come here for resting and vesting.,"Verified User Current Employee r******** Software Engineer - Apr 3, 2022",
4,Great culture and environment,Work is not stressfulEngineers are willing to help each other,Salary is relatively lowProject move slowlyTechnology used sometimes not up to date,"Verified User Current Employee K***** Software Engineer II - Apr 3, 2022",
4,Not in the top anymore,"Culture is good , but pay is low compared with the responsability",Microsoft Canada is cheap compared with companies in same location,"Verified User Current Employee o***** Senior Software Architect - Apr 3, 2022",
3,Worst management,"Pay is better than my peers, maybe I am lucky",- No comp off for on-call- worst on-call management- No outside work activities- No work life balance- Worst project planning- Induced rush to push people to work more,"Verified User Current Employee f*** Software Engineer II - Apr 3, 2022",
4,Big company with opportunities,Big brand.Lots of different projects that offer different opportunities.Good wlb and benefits,Too many levels.Stock refreshes are not good.Some politic issues.,"Verified User Current Employee j**** Software Engineer Manager - Apr 3, 2022",
4,Great work life balance,Good work life balance.Career growth is alright and people are really nice.,The compensation is really bad. The top down approach in prioritizing projects is bad.,"Verified User Current Employee y***** Principal Marketing Manager - Apr 3, 2022",
3,Great culture,What is out there is Great tech to work on,The middle Management is not good in the dynamics group,"Verified User Current Employee b******** Principal Engineer - Product - Apr 3, 2022",
4,"In Europe not great wlb, standard comp",Many different projects to work on. Good perks and team.,Confusing management decisions. Avg comp and hard to get promoted,"Verified User Current Employee M**** Product Manager - Apr 3, 2022",
3,Low compensation but good culture,Benifits are really great and company culture is good too,Total compensation is peanuts. Career growth is not very smooth,"Verified User Current Employee k****** Software Engineer - Apr 2, 2022",
4,Great wlb with mediocre compensation,"Good work life balance, you'll meet a lot of good people and find a good culture","Mediocre compensation as compared to the other big tech companies, you'll feel like jumping companies only because of how much more your peers are other companies will make","Verified User Current Employee w******* Software Engineer - Apr 2, 2022",
4,Great Place to Start and/or End,"- Lots of global, high-impact projects available over huge variety of teams/products- Colleagues are generally friendly and supportive- Very good WLB (except on-call -1 star, see below)- Exciting place to work due to brand and frequent media coverage- Great benefits (health, vision, Perks+ program allowing $1.5k for hobbies/sports, bus pass)- Beautiful campus (Redmond HQ)","- Biggest is below-market pay once on-hire vest dries up. Doesn't catch up to market again until way up, L66+. Thus, bulk of workhorse of the company (L62 - L65) know they are underpaid resulting in lots of attrition in these core productivity levels. Management acknowledges, but says tough, deal with it year-after-year. Insulting refreshers ($17k over 5 years for Senior - not a typo). All this leads to lots of people resting and vesting.- I love MS stack, but after a few years you will be totally out of touch with technologies most other companies use.- On-calls are stressful, particularly in Azure. No reimbursement. Even if your service is stable/mature, still need to be under house arrest just in case, for days.- Internal transfer process is horrible. Basically need to re-interview like an external stranger.- There are lots of low-impact projects as well. Easy to get stuck wasting time with grunt work.- Slow career progression from L62+.","Verified User Current Employee G***** Senior Software Engineer - Apr 2, 2022",
4,Great wlb and variety of work,Wlb is excellent and lots of opportunities to work on different teams,Promotions can be slow depending on politics and impact of your team,"Verified User Current Employee P***** Senior Software Engineer - Apr 2, 2022",
5,Excellent work life balance,"Kind colleagues. Diverse teams across ages and races. Clear expectations for work in mid to senior levels. Stable job with decent pay and good benefits, great for if you wanted to start a family.",Re orgs can be frequent and cause projects to get cancelled. If you don't have enough scope hard to get promoted. Generally too many layers of management to have enough control to be creative as a mid level employee. Can be slow going.,"Verified User Current Employee O****** Senior Product Manager - Apr 2, 2022",
2,Only with good wlb,"Wlb is good on Friday, have time to take care of family","Pay is waaaay too less than market, I saw more overseas hires to cut budget","Verified User Current Employee T***** Software Applications Developer - Apr 2, 2022",
5,Good work life balance at cost of lower pay,MS takes care of employees.Wide variety of teams to work with.,Salary is lower that its peers.And promotions are slower.,"Verified User Current Employee a***** Software Engineer II - Apr 1, 2022",
5,"Great team people, culture","WLB, Learning, growth and peace of mind. Decent benefits Brand.",TC not as good as Faang. Some teams may be bad.,"Verified User Current Employee _***** Data Scientist II - Apr 1, 2022",
3,Low comp but good WLB,Some cool teams. Easy to rest and vest in the boring teams,Low pay. Lots of people who are resting and vesting,"Verified User Current Employee r***** Senior Software Engineer - Apr 1, 2022",
4,Great work life balance subpar comp and career growth,work life balance is amazingnice teams working there on great products,"pay, stocks, etc is terrible compared to other companies and career growth is limited","Verified User Current Employee N***** Finance Manager - Apr 1, 2022",
5,"Great wlb, work depends on team to team. Pace of growth is slow",Great wlbGood benefitsGood culture Great campusGreat peers,Growth not greatCompensation not great Many teams do not use new tech,"Verified User Current Employee a****** Software Engineer - Apr 1, 2022",
3,Its the same Balmer-like MSFT with a new twist,"You can keep your work/life balance in check and enjoy both. Very happy that the hybrid workstyle is an official thing and is a new norm at Microsoft. If you are in a good/great team with friendly and not super-jealous people, you will feel just right in the company, though it's rare. A bit of occasional branwashing here/there, and assuming you can shake it off - you are going to do just fine.","As I mentioned, Balmer-like attitude still plagues the place - same people (in most orgs) doing same kind of creepy stuff as in old good days, mainly rewards are going to the same kind of race, Indians reward Indians, Chinese reward Chineese (so much for the brainwashing and diversity). Most teams are managed by Indians or Chineese, nothing new. Compensation is not the best in the industry, benefits are definitely good but bonuses are not very competitive. Top-level managers are bluffing all the time about changes, diversity and etc. but not much changes for good to the rest of us.","Verified User Current Employee M***** Senior Software Engineer - Apr 1, 2022",
4,"Good work life Balance, legacy issues in my team",- Good work life balance- brand name - scope of impact is high - some colleagues can be real smart and fun,"- Legacy issues - too much power to managers, they define team culture, upward feedback is low - team mates can be non helpful and lack of collaboration- tools are mostly inhouse","Verified User Current Employee k***** Data Scientist II - Apr 1, 2022",
5,Great work life balance,"Work life balance, good tech to work, great people to work for","Pay is less than the competitors, Moving goal posts,these are the inly two things i can think off","Verified User Current Employee R***** Program Manager - Apr 1, 2022",
4,Great place to learn and grow,Great place to learn and grow. Good work life balance,Too much re-org. It can happen every year or anytime,"Verified User Current Employee l***** Designer - Apr 1, 2022",
3,Huge mahogany alley,BenefitsYou find some old timers and nice people to work with.Company culture is good,Severe problems with diversity. Managers act like rackets and mafia.HR rarely helps ICs,"Verified User Current Employee b******* Software Engineer II - Apr 1, 2022",
4,"Depending on where you land, it can be great or vad",People are great assets. True One Microsoft culture. Great place to learn.,Politics can cause unnecessary headaches. Pay is behind in comparison to others.,"Verified User Current Employee s***** Operation Services - Apr 1, 2022",
4,Great Work Life Balance at the cost of lower pay,You can work on what you want and management is understanding of need for work life balance,"Lower pay than rest of industry, can be very slow","Verified User Current Employee O***** Senior Data Scientist - Apr 1, 2022",
4,"Good Company, lower comp than other FAANGs","Good wlb and working hours, mostly good culture and decent pay",Pay and career growth could be better. Especially in smaller EU offices,"Verified User Former Employee g***** Software Engineer - Apr 1, 2022",Better comp and career growth in other companies and locations
5,"Big tech, good change of culture in the last years",Good benefits and compensation packageLot of time to work on engineering excellency,"Depending on the team you may have on-call, that is really bad for wlbPromotions are more politics that actual value delivered","Verified User Current Employee b***** Software Engineer - Apr 1, 2022",
4,Great work-life balance and management,"Good Work-life balance. Company prestige, culture and benefits are pretty good.",Compensation is average on the market. career advancement is slow. Tech stack is not popular.,"Verified User Current Employee I***** Software Engineer I - Mar 31, 2022",
4,"Good wlb,","Great wlb, although that's team dependent Plenty of high aptitude peersInvested in your learning","Not a ton of flexibility in terms of working remotely out of state, made very hard for EICPromotions take too long imo","Verified User Current Employee t***** Software Engineer I - Mar 31, 2022",
3,Great work life balance,Great work life balance. Amazing culture. Amazing'g people. Strong revenue and stable stock,Pay does is not at all justified. Will be much better if pay increases.,"Verified User Current Employee r***** Software Engineer II - Mar 31, 2022",
5,"WLB is good, promos are slow, easy to transition teams if you need to, stable company",-WOrk life balance is great -amazing culture thanks to satay-,-slow moving with processes and promos-people that have stalled out,"Verified User Current Employee t********* Program Manager II - Mar 31, 2022",
4,Very team dependent but so many products you can work in any industry,"Chill, decent pay, very flexible, lots of benefits, and plenty of different products to work on","Slower growth, older employee group, offices arent as fun, and office politics/re-orgs","Verified User Current Employee d***** Software Engineer - Mar 31, 2022",
5,Great company to work for.,Good work life balance.Good perks.Diverse teams to work with.,No career growth.Shitty management.Slow increment.Not worth for early in career,"Verified User Current Employee I***** Senior Software Engineer - Mar 31, 2022",
3,Disclaimer: I work in Azure. Meh WLB and peanuts comp,Flexible work schedule/days off.Sometimes interesting projects.Job security.Mostly good people.Good promo velocity in Azure.,Bad comp.Bad WLB (in Azure).Lack of project choice possibility. Most of the work is assigned.Not a transparent management culture. Mgrs often openly lie in comp discussions.No diversity. Most of the team are Indian. Indian-only management.No mentorship.,"Verified User Current Employee t***** Software Engineer - Mar 31, 2022",
5,"Great company building good enterprise products, not the best pay structure",Good career progressionDecent work life balanceLots of options as the company spans multiple products,"Pay below industry standardFor most products, takes good amount of time to ship","Verified User Current Employee j****** Product Manager - Mar 31, 2022",
5,"Great wlb, slow giant corporation",- great colleagues - great wlb - competitive benefits package,- low base salary- slow internal processes- promos are slow and depend on team,"Verified User Current Employee g***** Software Developer - Mar 31, 2022",
3,Great WLB,- Great WLB- Smart colleagues- Discounts on MSFT products and Xbox,- Slow promo- Slow internal processes- Finding interesting work heavily depends on your luck and which team you get assigned to,"Verified User Current Employee g******* Software Engineer - Mar 31, 2022",
5,Awesome WLB,Great WLBWill get to meet lots of really smart ppl.,Will need to go through lots of reviews before shipping a feature.,"Verified User Current Employee p******** Software Engineer I - Mar 31, 2022",
5,Great work life balance,Great culture and work life balance. Overall a fun place to be.,Compensation should be a little higher. Stock incentives should be better.,"Verified User Current Employee V***** Software Engineer III - Mar 31, 2022",
4,Great wlb but very low compensation,1. Good work life balance2. Free food and cab,1. Bad managerial politics2. Low compensation 3. Toxic env,"Verified User Current Employee o***** Software Engineer II - Mar 31, 2022",
5,Great place to build a career,Culture is good (credit to Satya for the effects of his changes since 2015).Smart peopleInteresting work on products that matter - products that make people's lives betterOpportunity for broad impactAbility to move upWork/life flexibilityBenefits are goodStock has been very solid and steadily growing as company grows,Sometimes the company feels as big as it is.,"Verified User Current Employee f**** Group Engineering Manager - Mar 31, 2022",
5,Great WLB,The culture here is super duper and you have a good wlb.,Heavily team dependent to have good wlb and also career growth and no free food except drinks.,"Verified User Current Employee n***** Software Engineer II - Mar 31, 2022",
4,Great company for growth and work-life balance but low compensation and refresh,Great company for growth and work-life balance. Everyone is very friendly as well and willing to help. Low pressure during daily work.,Compensation is not great comparing to other giant tech companies and refresh is nearly nothing.,"Verified User Current Employee t***** Software Engineer II - Mar 31, 2022",
4,Good work culture. Emphasis on growth.,Lots of new things to learn and good compensation. The market has moved a lot since I was last looking.,Slow in terms of moving fast and efficiently. Good for people who like stable jobs.,"Verified User Current Employee s***** Software Engineer I - Mar 31, 2022",
3,Pathetic work life balance in Azure,Motivated and smart crowd.Interesting problems to work. Good company benifits.,"Crappy widows softwares.Extremely slow development cycle. Your code can take 6 months to reach production.Too many incidents/on-call stuff to take care of.Pathetic work like balance, expected to work on multiple high priority items at once.","Verified User Current Employee k********* Software Engineer - Mar 31, 2022",
5,Great work life balance,- great work life balance- good company culture- amazing benefits - good team,- less learning - laid back attitude - less promotions,"Verified User Current Employee h***** Analyst - Business Consulting - Mar 31, 2022",
5,Great culture but slow growth,- great management- very empathetic people- great wlb,- poor compensation- slow growth - limited tech stack,"Verified User Current Employee i***** Software Engineer II - Mar 31, 2022",
3,Company gives good work life balance but too new to judge this. Mostly things are very team specific.,Don't know why I came here. Good place to be for long term (Not exactly Sure).,"It depends on the team, Some teams are good and some are bad.","Verified User Current Employee y***** Software Engineer II - Mar 31, 2022",
5,Great company to work,Good perksOverall great company to be part of.Stocks have been great for many.CultureGreat minds and competitive and collaborative environment,Diversity requirements are pressuring managers to lower the bar for hiresIn the name of inclusiveness some unqualified people are preferred for promos.,"Verified User Current Employee s**** Senior Software Engineer - Mar 30, 2022",
4,Great WLB and cults but uncompetitive pay and slow carrier growth,"Collaborative culture Smart people Good work life balance D&IAbility to work remote/hybrid401k matching Charity marching Annual $1500 health fitness, finance, hobbies, etc",Slow career growthLeadership dev only for managers and up No transparency into promotion Pay not as high as GCP or aws No stock refresher BureaucraticComplicated systems and tools,"Verified User Current Employee q***** Product Marketing Manager - Mar 30, 2022",
4,Supportive managers and plenty of learning opportunities.,Supportive managers and plenty of learning opportunities. Decent benefits. Lots of career growth opportunities.,Non-exciting tech and workload can be pretty high at times. Compensation is low relative to other tech companies.,"Verified User Current Employee z***** Software Engineer II - Mar 30, 2022",
5,Great work life balance..good company to work for and to learn,Work life balance Good workGood teamIt's the best place to work,It has been great to work here. Everything is perfect,"Verified User Current Employee J***** Software Analyst - Mar 30, 2022",
4,WLB depends on the team,"Brand name, benefits are unparalleled. People are super talented. Perks are great. Top leadership is empathatic.","Rat race for promo, growth- you gotta participate it in one way or the other. No proper, established way or criteria for promotion- some engineers are L64 at 7 YOE, & some are L61 at the very same YOE","Verified User Current Employee m**** Senior Software Development Engineer - Mar 30, 2022",
4,Excellent benefits and perks. No transparency for internal transfers.,Excellent benefits and perksGreat company cultureMany opportunities to learn.,No transparency for internal transfers.Very Difficult to grow in the company.Pay disparities.You often have to leave the company and try to return to move up career levels.,"Verified User Current Employee O***** Program Manager - Mar 30, 2022",
4,Good WLB | very low compensation,"Wlb, benefits are great here. Good as a retirement company.",Compensation is very low. Got low balled and got negligible stock compensation when i joined.,"Verified User Current Employee M***** Software Engineer II - Mar 30, 2022",
4,"Great company, low pay",Great company and brand value. Decent benefits. Get you pay together.,Extremely low pay compared any company. Poor WLB. Low pay.,"Verified User Current Employee k***** Senior Software Engineer - Mar 30, 2022",
1,Decent,Not a lot you get paid peanuts and that's not fun,You get paid peanuts and who likes peanuts. I don't.,"Verified User Current Employee j***** Sales Specialist - Mar 30, 2022",
