Rating,Description,Pros,Cons,Author Info,Resignation Reason
1,A company full of retirees,Great wlb. PIP is unheard of and you can do bare minimum and collect 105% bonus like clock work every year,No innovation. TLs are pretty inept. Management is full of 10-20 year Bloomberg lifers who don't know what's going on outside the company.,"Verified User Current Employee G******* Senior Software Engineer - Mar 3, 2022",
4,"WLB, location, and culture","The above are the core drivers of happiness at BBG. Otherwise, most other aspects that one may look for in a tech company are mediocre to subpar","Decent pay for entry level, but tapers off quickly. No real growth due to older code bases. Business logic can be extremely complicated resulting in messy code bases","Verified User Current Employee b**** Software Engineer - Mar 3, 2022",
5,Depends on the team,- Great covid perks- all-cash offer- some teams work on a good tech stack,- mandatory RTO- all-cash offer- opaque appraisal process.,"Verified User Current Employee u****** Senior Software Engineer - Mar 2, 2022",
4,Good work life balance with many interesting things going on in the company,"Relaxed work life balance, approachable coworkers, resources to help grow your career","Many legacy systems, can feel buerocratic at times, not always working on the latest cutting edge technology like other big tech companies","Verified User Current Employee b**** Software Engineer I - Mar 2, 2022",
4,Decent place to coast,- good wlb - good entry level comp- good internal mobility- people genuinely care about you/ are friendly- good medical/dental benefits,- salaries stagnate if staying into mid career- opaque eval/raise process- teams tend to be tied by red tape to do anything because of lack of buy in or blockages on other teams with legacy tech stacks,"Verified User Current Employee J***** Software Engineer - Mar 2, 2022",
3,Different opinions across teams,Flat organization with lots of responsibilities. They seem to put a big focus on tech,"Company culture is questionnaire. Management seems to be supportive, but feedback is biased","Verified User Former Employee J***** Analyst - Business Consulting - Mar 1, 2022","Went through the interview process onto the final round, but only verbal offer"
5,"Great WLB for the Comp range; Good culture, people are friendly","No titles for IC, so no one feels superior / no IC is too important for anyone to talk to","No titles for IC, so its hard to quantify career growth outside of yearly raises","Verified User Current Employee g***** Software Engineering Team Lead - Mar 1, 2022",
5,Managers care,"In my experience, managers have been very attentive to moving the business forward and creating a strong engineering environment for learning and growth","Comp could / should be higher, legacy code depending on org","Verified User Current Employee b********* Software Engineer - Mar 1, 2022",
3,Not supporting remote work,Good culture and wonderful people to work with. Supportive in learning on the job.,Very difficult about remote work and basically won't support it,"Verified User Current Employee y****** Engineer - Mar 1, 2022",
4,"Good work life balance, good salaries in London","Good work life balance, people aren't stresses in general. Salaries are good for London. I like the tech I'm working on and my managers.",RTO soon. Some legacy here and there. It's frequently not possible to use technologies that look good on CVs,"Verified User Current Employee X***** Software Engineer - Mar 1, 2022",
5,Good company in general,"I think the culture is really good, people are really encouraging others to push forward",Some of the thing I don't like in Bloomberg are around the old legacy code,"Verified User Current Employee h***** Software Engineer - Mar 1, 2022",
1,Avoid if you got literally anything compatative,"Work life balance, Won't really fire you so job security","Good luck living in NYC and saving anything with their compensation, The company is cheap as hell and tries to save money everywhere. E.g, not giving you lunch so you can support local billion dollar businesses, spending all on philanthropy instead of (not along with) raising their compensation which they easily can, ticket raffles and uber eats coupons for referrals. It's honestly shameful.Technology is stupid. You can come up with a better solution, but would it work on those outdated Sun/IBM machines is going to kill you. Linux migration has been going on for years and would never really complete. Using the terminal for everything is a pain in the ass as well.Forcing return to office because they have zero trust in their managers or workers. They'd also not start your GC process before an year while other companies do it immediately. Also, they would have to pay them all of that money back when you leave.","Verified User Current Employee p********* Software Engineer - Mar 1, 2022",
4,Great wlb,It's possible to do 3 hours of work every day and still be one of the higher performers on your team.,Comp plateaus after a few years. No clear leveling system.,"Verified User Current Employee U***** Software Engineer - Mar 1, 2022",
4,Great work life balance,"Great culture, smart colleagues, interesting challenges, flexibility in choosing technology",Privately held so no stock options . No big upside if company does well,"Verified User Current Employee w******** Software Developer - Feb 28, 2022",
3,good wlb with some perks,good wlb. average salary. good people. lots of initial learning,old management. presentation rather than actual work which can be boon for some.,"Verified User Current Employee l***** Engineer I - Feb 28, 2022",
4,Good work life balance,"Internal mobility, great people, good benefits, good with life balance. Flexible timing","No clear path for growth, legacy tech, more maintenance, lot of proprietary tech","Verified User Current Employee K****** Software Engineer - Feb 26, 2022",
4,Great WLB,Great work life balance and team matching for new grads,Slow paced and lots of legacy systems to deal with,"Verified User Current Employee D********* Software Engineer - Feb 26, 2022",
4,Great WLB decent pay,Good work life balance decent pay good culture nice snacks,No promotion No levels lower total compensation no stock options,"Verified User Current Employee B***** Senior Software Engineer - Feb 25, 2022",
5,Limited to None career growth,Engineering driven company. A lot of brilliant minds to work with.,limited career growth. Very flat structure. You might end up staying software engineer your wholeLife( Not by choice ),"Verified User Current Employee F********* Software Engineering Team Lead - Feb 25, 2022",
3,Great work life balance. Everything else is just fine,"Solid work life balance, free lunch and snacks are nice.","Pay, management, etc are all just fine. Sometimes feels like things are outdated.","Verified User Current Employee C***** Analyst, QA - Feb 25, 2022",
4,Good for coasting,"No pip, easy work, a lot of coverups and smart ppl","No growth, management sucks, boring products and legacy code base","Verified User Current Employee e******** Software Applications Engineer - Feb 24, 2022",
5,Love working here,"Growth, mentorship, invest in employees. Management listens and a lively culture",No stocks is a downside. You miss out financially. Give stocks,"Verified User Current Employee b******** Software Engineer - Feb 24, 2022",
3,not good rewarding,"not so much work, flexible, diverse, nice colleagues, financial knowledge","not enough rewards, hybrid, not remote, refresh not high, need to jump, colleagues might not strong…","Verified User Current Employee x****** Senior Software Engineer - Feb 23, 2022",
4,Good WLB but poor Leadership,"Company Culture and Locations, Work Life Balance, Diverse Teams, Business-Tech Combo","Return to Office, Average Comp, All Cash, All Transparent Office Design","Verified User Current Employee A***** Data Analyst - Feb 23, 2022",
4,Good company,"Great work and life balance, smart coworkers, not bad salary","Well, not much. Just personal reasons like that I wanna move to IT domain","Verified User Current Employee X***** Data Analyst - Feb 23, 2022",
4,Smart coworkers great wlb,Great WLB. In at 8am leave at 5Pm. Great 401K match with 50% up to 15% (you contribute 15% they will match 7.5%). Opportunity to move roles after 1-2 years. Traveling in sales is also a lot fun,"If you switch teams, they consider that year a transition year. Even if you switch teams in January, and then have your end of year review the following February, they will label it as a transition year and not give a good raise. They really pay the top performers but if you are in the middle of the pack it takes awhile to get caught up in terms of pay. Also RTO 3 days a week.","Verified User Current Employee d*** Account Manager - Feb 23, 2022",
4,"Stable company, supportive environment","Company is stable and profitable, good work life balance, supportive environment, company has grown more receptive to open-source technology in recent years","Some teams are stuck with a lot of legacy code, things can move quite slowly","Verified User Current Employee x***** Senior Software Engineer - Feb 23, 2022",
4,Great for those who want to,"- People-first culture is great for those who want a balanced combination of intelligent as well as social colleagues- If you are driven, you can really distinguish yourself among your peers- You will be able to grow in a versatile way, not strictly on the technical side.",- A lot of unambitious folks in engineering. Might hinder your career growth- You can find yourself in an uninspiring environment depending on your team/division- Legacy stack is rather painful to work with- Management very opaque and not flexible on a lot of issues- Flat structure means there is no clear career growth trajectory,"Verified User Current Employee p********* Software Engineer - Feb 22, 2022",
3,Good wlb,"Good wlb, nice people, good comp package overall and nice atomsphere.","A lot of ktlo, product can be very boring, lots of technical debt and ancient managers","Verified User Current Employee c********* Software Engineer - Feb 22, 2022",
4,Good place to work but be careful,Everybody is very helpful. Work life balance is excellent (not at par with microsoft but pretty good for east coast standards),"Be careful while choosing your team, I had a manager who'd micro-manage and it spoiled my whole experience at the company. Secondly, don't expect compensation to grow v quickly. Raise is generally low and opportunity to rise up the ranks is absent since they have a flat hierarchy. Technology is ridiculously OLD, so if you're a modern day tech enthusiast this might not be the place for you.","Verified User Current Employee V***** Senior Software Engineer - Feb 21, 2022",
4,"Differs based on team, good support but not the best WLB","Great growth/support if you have a good team lead. Nice to have best practices and infrastructure teams supporting instead of the wild wild west, we take these for granted. Passionate people who are helpful and a team. Open to new ideas and trying things out. Great health benefits (but damn it insurance and healthcare in the US).","As with any company, always demands more which means growth but possibly bad work life balance if you let it be (it's not easy to balance). Team leads evolve from software engineers who could do better with dedicated training and truly solely manage people and tech (not everything under the roof). Product isn't always the best, no vision especially internal software. Even for best performers, role and seniority seems to influence compensation and team leads aren't always valued as much (company has more leverage via bonus). Software stack can be old, and specific to Bloomberg.","Verified User Current Employee g***** Software Engineering Team Lead - Feb 19, 2022",
4,Great wlb but pay is below market rate,"Depending on the team in GD, could get a lot of experience, and recognition for your work","GD are second class citizens, some are doing data engineering work without the title and for way below market rate","Verified User Current Employee s***** Data Scientist - Feb 19, 2022",
4,Good culture and WLB,Variety of interesting problems to do depending on team you join. Good WLB,"Reorgs are fairly common, some teams have a lot of tech debt.","Verified User Current Employee X***** Software Engineer - Feb 19, 2022",
5,"Comfortable, mature environment with great pay relative to the WLB","Comfortable, mature environment with great pay relative to the WLB",TC maxes out well below bigger tech firms. RTO culture,"Verified User Current Employee c********* Software Engineer - Feb 18, 2022",
3,"A stagnant monopolist, milk it while you can","Good coworkers, good wlb, , if you do travelling sales it's a decent gig...","Destructive DIE policies, V hostile against rto, company isn't growing, management stuck in 80s, profits go to charity rather than investing in growth","Verified User Current Employee X***** Sales - Feb 18, 2022",
5,"Great culture, WLB, and Learning",Love the people I work with. I have never worked with a team of people where I felt my ideas were so valued.,You have to really work hard and be a top performer to move up.,"Verified User Current Employee J***** HR Manager Team Leader - Feb 18, 2022",
5,Supportive culture,Bloomberg has a strong culture with genuine people. Everyone is dedicated sharing ideas and helping their peers advance.,"The kind culture is great for your mental, but oftentimes this means there is less pressure on employees to work hard and push their limits.","Verified User Current Employee s****** Software Engineer - Feb 17, 2022",
4,Good worklife balance suitable for freshgrad,Good WLBNew Grad friendlyBenefits are okayVery good company culture,CompensationLack good seniorHeavy legacy code base for some team,"Verified User Current Employee a***** Software Engineer - Feb 17, 2022",
4,Great work life balance,Work life balance and all cash compensation. Great place to chill,Proprietary tech stack on lots of teams and obscure raise system (no leveling),"Verified User Current Employee Y***** Software Engineer - Feb 16, 2022",
5,10 years and going strong,Really talented and smart people. The software is very unique with a lot of intricate design. The company is quite large with about 6000 engineers. They have been emphasizing internal mobility a lot the last few years so you could do a lot at Bloomberg. Also you are given a lot of independence and can make a difference in the quality of code. It really is what you make of it.,"Bloomberg is huge with about 6000 engineers in different teams. So many cons are going to be team specific. I've worked with incredible people and average people. Only a few have been duds.In general the only con I see is that the company really wants people back in the office at least three days a week. I like the office so I don't mind. But it's definitely something to consider.Also - there isn't a long term insentive package of any kind. However, if your good your cash company can be quite high.","Verified User Current Employee Q***** Software Engineer - Feb 16, 2022",
4,"great culture, WLB","great culture and WLB, a lot of opportunities in various domains and technologies. Adoption and support of latest C++ and python",career growth not clear. Legacy tech and slow migration to latest tech. Low innovation mainly because of people who have been employed only at BB and haven't seen what the industry does and haven't updated themselves with what the latest tech. Compensation should ideally be better,"Verified User Current Employee e***** Software Engineer - Feb 16, 2022",
3,Solid company if you like finance,"- Low-medium expectations for engineering, so if you don't want to work that hard it's easy to coast and get good performance evaluations- Company culture is focused on transparency into financial world which makes it seem a lot less evil than other finance companies- Premier source of data for pretty much all financial institutions in the world, so if you are interested in finance this may be a good place- All-cash compensation- Probably a lot of room for promotion since company is hemorrhaging engineers","- Low-medium expectations for engineering, so your coworkers may not be building the most stable codebase- Not much accountability within the company to resolve issues, managers may not be too supportive (case-by-case)- TC grows much slower than at other firms that may offer RSUs/stock options- Benefits pale in comparison to big tech (e.g. no food, fewer wellness benefits, paternity/maternity leave, PTO)- Lots of legacy code and hard to migrate forward (some orgs still stuck with Python 2, lots of perl/haskell)","Verified User Current Employee b****** Financial Software Developer - Feb 16, 2022",
5,Best wlb when compared to other software engineering jobs.,Great work life balanceGreat officeFun team chemistry building events,"No free foodWork can be boring, depends on team","Verified User Current Employee h******* Software Engineer - Feb 16, 2022",
4,Good so far but feeling demoralized by RTO,I've worked at Bloomberg for a few years and it's been good so far. I appreciate my team and how I feel like I'm contributing to the company.,"But its policies on RTO and WFH are stringent and feel non negotiable. Given the dinosaur perspective of the upper management, it seems clear that Bloomberg isn't adapting to the realities of the job market.","Verified User Current Employee l***** Software Engineer - Feb 16, 2022",
4,Overall good place to stsrt,You learn a lot. Great people culture and exciting to be in the middle of the financial world.,Compensation is medium vs peers. Pay you teams more! The external market is hot.,"Verified User Current Employee u***** Senior Manager, Data Management - Feb 16, 2022",
4,Great work life balance,"good benefits, good WLB. Pay isn't necessarily competitive, but also not bad.","0 career growth, flat organizational structure, management is opaque, not much compensation growth.","Verified User Current Employee m***** Software Engineer - Feb 15, 2022",
4,"Great WLB, cash pay",- good wlb- good opportunities for internal mobility- good pay for nyc w cash,- work is slow- culture can be poor depending on team,"Verified User Current Employee a****** Software Engineer - Feb 15, 2022",
5,"Good WLB, friendly people","The people are friendly, management is supportive of your career, and work life balance is great","The comp is high, but not at the top of the industry","Verified User Current Employee d********* Software Engineer - Feb 14, 2022",
4,Great work life balance,Get out at 4:30 every day FintechGood management Amazing benefits 12k tuition reimbursement,Low compCan't invest much in personal skillsTerminal is not a transferable skill,"Verified User Current Employee i********* Data Analyst - Feb 14, 2022",
4,Good WLB,Good work life balance. Well known big company. Nice office.,Outdated tech and infrastructure. No remote work policy. Not as many perks as you would get in some other places.,"Verified User Current Employee L***** Senior Software Engineer - Feb 14, 2022",
4,Great place to work and grow,"Great comp. Benefits through the roof! Friendly people, great locations and opportunities!","There's a lot going on and it can be overwhelming initially. Some teams lack structure and planning. Lots of putting code together, but little documenting and going back to sturdy up that code.","Verified User Current Employee r********* Software Engineer - Feb 12, 2022",
4,"Great wlb, great team, decent comp, great benefits, meh recruiting tech","Looks good on the resume, team members are great at what they do and great to work with, most HMs care and partner well, comp is good, benefits are great",Recruiting tech sucks (still a lot of manual work to do),"Verified User Current Employee a********* Technical Recruiter - Feb 12, 2022",
4,Easy Sales Job for WLB,Impossible to get fired. Always able to leave at end of day. Great intro for people looking to get into sales.,No transparency in compensation. Heavily metricized performance reviews for sales. Compensation weak,"Verified User Current Employee b*** Business Development - Feb 12, 2022",
4,"Good WLB, some interesting proiects.",absolutely great work life balancecan get lucky and land an interesting project/team,"lots of politics, average compensation, can get stuck with bloomberg technology,","Verified User Current Employee _** Software Engineer - Feb 12, 2022",
5,Place to build a career,"Flexible, and reasonable place to work. But of course depend on which team you are at.",Some teams are far too political and spent too much time on arguing with each other,"Verified User Current Employee B***** Software Engineering Manager Team Lead - Feb 11, 2022",
3,"Company with good culture, but experience is very team-dependent",- very nice culture- benefits are nice(?)- some teams have very nice WLB (while some may not),"- compensation- difficult to retain talent- very team-dependent WLB and experience, the two teams I've been on are on the two extreme ends- managers can really lack management skills- can have a lot of tech debt- some teams can have a lot of ops work","Verified User Current Employee a***** Software Engineer - Feb 11, 2022",
4,Good entry level salary and benefits,"High starting salary and good benefits, but not much room for progression",Hybrid work schedule and inflexibility with working from home in general,"Verified User Current Employee b********* Data Analyst - Feb 11, 2022",
5,Great company!!,Great company to work for with amazing team culture and benefits,I don't see any downsides of working at Bloomberg,"Verified User Current Employee s********* Senior Software Engineer - Feb 10, 2022",
5,"Great company, very supportive","Culture is very good, collaborative and chill Work life balance is great","Work Flexibility can be improved, like other big tech companies.","Verified User Current Employee n******** Engineer - Feb 10, 2022",
4,Great work life balance low TC,Great work life balanceAwesome office and pantrySummer picnic!,Low TCUnclear career pathOpaque Eval processNon-cash benefits seems getting worse lately,"Verified User Current Employee n***** Senior Software Engineer - Feb 9, 2022",
4,Great work balance life,Good work balance life. Although depends on the team you join,Career growth is not good for young engineers. Pay is decent.,"Verified User Current Employee D***** Software Engineer - Feb 9, 2022",
3,Culture of Yes Men,"Stable company, easy to make bonus targets. Access to clients is unparalleled versus competitors. Good compensation for the amount of work.",Management is not open to opinions and are afraid to speak up in meetings with senior management. Leads to problems being swept under the rug and no accountability for any senior managers. Lack of innovation and the culture feels complacent.,"Verified User Former Employee z***** Sales Team Leader - Feb 9, 2022",Management culture was toxic and required you to follow orders rather than contribute solutions.
4,Good WLB,Good leaders and teams (if you choose the right one) - make sure to get a team with interesting work and less reliance on proprietary Bloomberg technology,Definitely a good amount of bureaucracy and layers you need to work through. Developer experience could be better,"Verified User Current Employee t***** Software Engineer - Feb 9, 2022",
5,You're part of the family and you get treated as such,"Solid engineering work, stable work environment, treating all employees equally (well) - all the way to the cleaning staff","Projected pay, highly value internal knowledge, some colleagues are old-school","Verified User Current Employee d******** Software Engineer - Feb 8, 2022",
3,Great Work Life Balance,Great Pantry and Summer picnic Great Work Life BalancePeople are out of the office on the end of working hours.,"Hard to develop your career As the business is matured and penetrated in the industry, there are only little room for real challenge.","Verified User Former Employee I****** Core Terminal Sales Representative - Feb 8, 2022",I was not able see myself working in the company when I'm in my 40s. I saw a lot of people that was PIPed that age and has no place else to go.
5,Good company with subpar pay,* Stable Job* Opportunity to grow your skills,* Work-life balance* Subpar pay compared to other companies,"Verified User Current Employee b******** Software Engineer - Feb 8, 2022",
5,Awesome company,Awesome work life balance. Team is very helpful and knowledgeable. Awesome perks and benefits.,Not any I can think of. I know some people will have different opinions based on their team.,"Verified User Current Employee B***** Data Analyst - Feb 8, 2022",
3,It's fine,"Decent WLB, stable, people are nice. I see why people retire here, I see a lot of people coasting.","Lowish pay, depending on the team it can have a good amount of uninteresting work.","Verified User Current Employee g****** Software Engineer - Feb 7, 2022",
4,Solid company but imperfecg,Wlb is god tiercompensation is above averagebenefits are fantastic,in house tech occasionally sucks massive dongupper management can be a little too disconnected,"Verified User Current Employee I***** Software Engineer - Feb 7, 2022",
3,Leadership needs change,"Good comp, perks, and WLB. Pretty nice company if you're being an individual contributor","Full of politics.Management cares D&I the most, which can be a pros. But when someone with great performance competes against someone with poor performance but is a minority (gender or race), the latter wins. Hiring decisions cannot be understood. Many of current managers are selected just because they're female, or racially minority.","Verified User Current Employee b****** Analyst - Business Consulting - Feb 7, 2022",
4,"Great WLB, pretty good all cash comp","company cares deeply for engineering staff. Great WLB. Comp is second tier, but all cash and pretty good. Free snacks, pretty offices.",Opaque leveling and career progression. Work is potentially pretty dull unless you're into specific finance applications.,"Verified User Current Employee b****** Senior Software Engineer - Feb 6, 2022",
4,"Good place to grow, but low comp",- Good at providing resources and framework for developing both technical and leadership talent- Culture empowers people to push for positive change- Philanthropy & charity opportunities,- Below market compensation- Significant legacy technology- Proprietary front-end tech,"Verified User Current Employee E***** Software Engineering Team Lead - Feb 5, 2022",
4,"Great WLB, good culture, management","Great work life balance, good culture, good management, decent workplace",Very slow growth in most orgsComp is substantially lower than tech peers,"Verified User Current Employee f***** Software Engineering Manager - Feb 5, 2022",
4,"Really good work life balance, good hikes",Work life balance is good. Have seen deadlines being pushed to prevent lot of work load pressure. Cafeteria is pretty good. Benefits are great.,"Not the best company for software engineer. Bloomberg uses a lot of old, proprietary technology and it is difficult to adapt a new technology since the managers usually prefer to stick to stable techs. Although there are no levels as such, but I do see hierarchy!","Verified User Current Employee a********* Senior Software Engineer - Feb 5, 2022",
4,Great work life balance,"Great work life balance indeed, you have a bunch of time to do your own stuff",You get paid less than tech company and the career path is not clear,"Verified User Current Employee B***** Financial Software Developer - Feb 4, 2022",
4,Great WLB,"Health insurance, 401k match and WLB and good culture. Flex working arrangement",Career development is not transparent. Compensation is not the top tier.,"Verified User Former Employee Q***** Senior Software Engineer - Feb 4, 2022",Looking for a better growth opportunity and seeking more rewarding comp.
1,WTF - So glad I quit!,"None, nada, zilch, nothing, not a friggin thing, this place is so overrated.","RTO, unless you're an engineer or in Product Sales your group is severely understaffed and underrepresented, COVID-19 runs rampant through out the offices, employees are rude, managers are unhinged, they do not hold your SRO licenses/registrations, etc.","Verified User Former Employee a***** Compliance Engineer - Feb 3, 2022","I and many of my colleagues were severely overworked and unpaid. For a technology company, nothing worked and or systems were old and outdated. Engineers were constantly scrambling. I was losing marketable skills in newer software and applications because the company didn't have them. My group/mangers were either neuro divergent or toxic AF. The company policies and culture is overall distrustful and breeds toxicity."
5,Happy to work here,Supportive and collaborative culture.Interesting products.Promotion of continuous learning.Good benefits and work life balance,Lower TC than top tech companies.Many teams loaded with tech debt and poor devx.,"Verified User Current Employee m****** Financial Information Services Team Leader - Feb 2, 2022",
4,Safe retirement option,Wlb is great. People are awesome to work with. Good perks,"Very bad comp, forced rto . Too political and perception based at management level","Verified User Current Employee n******* Senior Engineering Manager - Feb 2, 2022",
4,Good culture,The people here are nice to each other and the team is multicultural.,Compensation is okay in the industry based on the good WLB.,"Verified User Current Employee Z******** Senior Software Engineer - Feb 2, 2022",
4,Career growth is limited,"Big company, mixture of finance and tech, easy for internal transfer",Limited career growth. Turnover is high recently people are leaving,"Verified User Current Employee D***** Mortgage Modeler - Feb 1, 2022",
4,Great company to start or end your career,"Everyone seems competent, and the company has great culture and wlb",There isn't much room for career progression since there are only 2 levels,"Verified User Current Employee j***** Software Engineer - Feb 1, 2022",
3,Lack of comp transparency,"Good benefits and generally good work life balance, for example there is fully paid leave",No transparency on evaluations or compensation changes so it's entirely dependent on having a good manager. There's also lack of transparency on career progression,"Verified User Current Employee Q***** Senior Software Engineer - Feb 1, 2022",
4,Pretty chill place,"Great work life balance, good code quality and learning opportunities and depending on the team the tech tends to be quite good (latest python, c++14 or newer, dockerized repos).",Management has alienated a lot of more experienced developers who ended up leaving. There is a feeling among the developers that their compensation should be higher.,"Verified User Current Employee p***** Software Engineer - Feb 1, 2022",
4,"Good WLB, most things depend on team","- Good WLB, and fairly easy to switch teams if you have it worse than average- Pleasant if a little bland office culture, lots of perks/food/snacks- Easy to stay forever, firing and layoffs extremely uncommon in eng","- Super weird and inflexible about WFH/remote, though getting better- Lots of legacy mess in the tech stack, they've been trying to improve it, but the developer experience is still lacking and lots of old habits die hard","Verified User Current Employee j***** Senior Software Engineer - Jan 31, 2022",
3,Excellent WLB,You can get away with working very few hours tbh,"The company moves quite slow, compensation is cash-heavy (no stock), and I don't think it is a good place to learn the latest best practices in tech/software","Verified User Current Employee c********* Software Engineer - Jan 31, 2022",
4,"Great Work Life Bal, but legacy tech stack","- A great company for Work life balance- Benefits are great, medical insurance is pretty great- People are amazing. They hire people with good personalities.","- Tech stack isn't very great, C++ is stuck at 03. Lots of fortran code still, been improving but will be there for another 5-10 years looks like.- Pay is average- medical insurance but is PPO meaning you pay like $40 for a specialist per visit.","Verified User Current Employee x******** Senior Software Engineer - Jan 30, 2022",
4,"Great work life balance, young company, good place to start a career","Great WLB. A very young company, making it a great place to start a career and build friendships and network. Internal movement is very encouraged, so you have opportunities to learn about many different facets of the product","Lack of transparency on career progression. Pay is below that of our banking clients and flexibility is less than our tech counterparts. Pay is decent, limited upside with downside protection. Great place to just coast and not have to work too hard.","Verified User Current Employee R***** Sales - Jan 30, 2022",
4,Incredible WLB,Best work life balance I can imagine. Amazing health insurance and decent 401k match (50% up to 15% of base or 7750 cap). No copay on insurance. Pay is good for the amount of effort you put in. Comp is all cash,"Old school management. Pushing hard for an eventual return to office. Not top tier pay, no path for true career growth. 2 levels means no chance for promotion and comp adjustment. Slow moving development on internal teams, very relaxed but sometimes too much so","Verified User Current Employee i***** Senior Software Engineer - Jan 29, 2022",
5,Great company to achieve a lot or coast by on less,"Flat hierarchy, some great engineers, generous conference travel. Good work life balance.","You'll need to motivate yourself to get far, big corporate so you'll need to deal with dependencies outside of your control.","Verified User Current Employee w********* Senior Software Engineer - Jan 29, 2022",
4,Good wlb,Good Work life balancePerksGood base for recent grads,"TC peanuts compared to tech companies for senior roles, not much of technical growth","Verified User Current Employee w******** Site Reliability Engineer - Jan 28, 2022",
4,"Great work-life balance, decent comp",Love the work-life balance. Can get paid 200-300k and work a relatively relaxed 9-5,"Seems like comp is lower than other companies, though maybe bloomberg has better value (pay / stress)","Verified User Current Employee d********* Software Engineer - Jan 28, 2022",
5,Great work life balance,"Exposure to finance, OK compensation and three month training for new grads, NYC","Outdated tech stack, slow promotion and incomparable compensation for senior levels","Verified User Current Employee h***** Software Engineer - Jan 27, 2022",
5,"Clunky proprietary tech, but great WLB and culture","Strong team leads, good work life balance, nice teammates .",Forced to work with dev tools with outdated UX .,"Verified User Current Employee S********* Software Engineer - Jan 27, 2022",
5,Great place to work,People are great. Smart people. Caring. They listen and want the best,Sometimes stuck in old ways. Could be a little more trend setting,"Verified User Current Employee Y***** Marketing Associate - Jan 26, 2022",
4,"Good culture, wlb",There are some great teams doing some really good workMost managers are reasonableAll cash TC with guaranteed bonus,TC is not keeping up with competitionSome managers are not very technical and most don't codeCode quality could suffer if managers don't evangelize use of best practices,"Verified User Current Employee l********* Software Engineer, Search - Jan 26, 2022",
3,Meh,Great WLB. You can definitely get away with doing nothing here for long periods of time.,"Meh comp, no career progression, ancient tech stack, management is stuck in 1980s.","Verified User Current Employee E***** Software Engineer - Jan 26, 2022",
4,"Quality benefits and nice people, but can't maintain talent",Good benefits. Nice people. Free food. Education sponsorship which has personally helped me a lot,Bad at maintaining talent. People leave in huge waves for better titles and pay. Management does little to stop them and just replaces them with new inexperienced people.,"Verified User Current Employee J***** Data Analyst I - Jan 26, 2022",
4,It can be an amazing place to work but it depends on your manager,You are encouraged to take initiative. There are loads of different communities for interests and peer groups.,"It really does depend on who your manager is. If you have a good one you can thrive and have a lot freedom, support and challenge with lots of opportunities. However this isn't a given, there are no agreed standard. you can get the wrong manager and be totally micromanaged","Verified User Current Employee Q***** Engineer - Jan 26, 2022",
4,"Great company, but a lot of legacy code","The pay is decent, but not much as MANGA. But, it is great fintech company",Pay is less than MANGA and there are a lot of legacy code,"Verified User Current Employee a****** Software Engineer - Jan 25, 2022",
5,Team dependent,"WLB, all cash comp, stable company, nice people, modern office.",Tech can be old in some teams. Lots of proprietary and old tools/frameworks/processes.,"Verified User Current Employee v***** Software Engineer - Jan 25, 2022",
4,"Trying to pretend it's a tech company, good environment, no RSUs",Base salary and bonus tend to be higher compared to FAANG.Good culture. Plenty of opportunity to grow (up to a certain point).Product people don't overload teams so I feel like I have time to do things properly.,"It's a private company so it doesn't offer RSUs. Managers tend to downplay this saying that it's better to get cash, and that RSUs are taxed heavily (which is not the case in the UK).Bloomberg's culture has changed a lot. It's closer to a tech company now but the higher management is quite split between the finance/sales people and the tech people.It is investing a lot into work tools (CI, dev environment, production environment) but it is behind other large companies.","Verified User Current Employee v***** Senior Software Engineer - Jan 25, 2022",
3,Global Data is data entry,- Well-known name- (If you're interested in finance) Helps getting you in the door with other financial firms- Really great people,"They look for overqualified candidates to do basic data entry work. It's really weird, but for a gig right out of college, it's not bad, just don't expect to develop any skill that you can put on your resume that will make you marketable anywhere. You can later move in the company, or at least that's what advertised, and so maybe you can develop some skill then. And if anything, after a year or so you'll have a well-known name on your resume to move somewhere else outside. Super high turn over rate, so you may not wanna stay long.","Verified User Current Employee d***** Data Analyst - Jan 24, 2022",
5,Everyone is professional. Great WLB.,- professionalism at every level. No BS. No bro culture. No nepotism. Everyone is taken very seriously.- Great WLB- very competitive pay (all cash)- great office (best you'll ever see),- some teams (not all) work with legacy code (upgrades can take a while) - in some teams (not all) you could spend a lot of time firefighting/debugging issues as opposed to building something new,"Verified User Current Employee s********* Senior Software Engineer - Jan 24, 2022",
5,Amazing work life balance (Engineering),The work life balance is one of the best in the industry for engineers: flexible working hours and less than 45 hours of work per week. A truly beautiful office. Nice selection of snacks in the pantry. They started serving lunch as well during the pandemic. Compensation is at par with other big tech companies. No go up or out policy. Decent raises in base pay each year.,"There are only two levels for engineers: growth might feel stagnant after a few years. Many teams have a lot of tech debt. Need to use terminal on daily basis for tasks like managing appointments, sending emails, etc. which does not offer the best UX. No stock options. Lunch served is not great and will only last till the end of the pandemic. The company is eager to return to office for at least 3 days a week, so not ideal for someone who prefers WFH.","Verified User Current Employee o********* Software Engineer - Jan 24, 2022",
