Rating,Description,Pros,Cons,Author Info,Resignation Reason
4,Not bad comp,> Decent comp> Good stock growth> WLB isn’t bad> High level projects> Cares more about customer privacy,"> Silo’d, top down, and secretive> No real onboarding or mentorship for new hires. Especially hard during WFH.","Verified User Current Employee k******* Software Engineer - Dec 20, 2021",
3,High impact but bad wlb,"High impact projects, best practices in industries, perks for getting Apple product discount","Work life balance is really bad, performance is judged by results, always in a deadline mode","Verified User Current Employee E***** Strategic Sourcing Manager - Dec 20, 2021",
3,This is a review if Apple AMP org.,"Work - Life Balance is pretty good in this org, compensation is decent.","All the people hired on local market are not great technically. You as an Engineer will barely write any code and solve any technical problems. Your career growth will be limited to non-technical areas. Management is not terrible but they don't have a solid technical background neither and think in completely different categories than you, as the result they often waste your time as they don't understand you, which is fine it's not like you have a lot of work anyway :)","Verified User Current Employee B***** Data Engineer - Dec 19, 2021",
5,Great wlb and team,"Lots of growth and development, people are easy to get along with","Very Busy, ended up working on some weekends or breaks","Verified User Current Employee d**** Engineer - Dec 18, 2021",
5,Incredible for Growth,I started as an Apple Retail employee and then helped support the corporate teams on a program called Career Experiences and it gave me a new perspective on the company and grow brand new skills! My time at Apple Corporate was incredible and did meaningful work. But the hours were crazy- I was working almost 70 hour work weeks regularly. But since the work was meaningful I didn't mind doing it.,"Yearly pay increases and micromanaging in the retail space. We sometimes got tiny cost of living increases, but that was really it. Also when I worked in the retail space- most managers are great and really invest in you. But I did work with a manager who loved to micromanage and didn't really care for it. ","Verified User Current Employee N***** Technical Specialist - Dec 18, 2021",
3,Poor work life balance. But great to learn a lot for a few years.,"Smart and driven people, you get to learn a lot in a short amount of time. ",Very heavy workloads and late night calls / travel to Asia.,"Verified User Current Employee T***** Advanced Manufacturing Engineer - Dec 18, 2021",
3,"Good Benefits, Poor Management","Good comparative compensation for call center/tech support jobs.Raises are standardized amounts based on performance reviews so you can expect them.RSUs are regular bonuses25% discounts on product including every 3 year extra $$$ discounts off products ($500 off Macs/iPhones, $250 off iPads)","Call center (AppleCare) is a revolving door and they shift teams/managers regularly.Shifts are on a revolving 90-day bid schedule and your bid placement is directly set by call times/KPIs, so if you have a bad quarter it’s harder to bounce back the next time.Most AC managers are incompetent and the good ones get promoted before you can learn much from them.Toxic indoctrination about how perfect Apple is and their devices never get viruses and they never do anything wrong despite the media reports.","Verified User Former Employee @**** Senior Technical Support Advisor - Dec 17, 2021","Started having stress nightmares from the constant pressure to improve metrics by double digit percentages every quarter, even when in the 95% percentile regularly.."
5,It’s been great,"Great benefits, good web, stonks, EPP , intellectuals all around you","Won’t be fully remote, so many legacy projects and code","Verified User Current Employee u***** Software Back End Engineer - Dec 17, 2021",
5,Good refreshers,Best managerTeam is greatgreat benefitsgreat career growth,no free lunchno free dinnersometimes they act stingy,"Verified User Current Employee T****** Software Engineer - Dec 17, 2021",
4,Cool people and company!,"Great products, super smart colleagues, and some cool perks. ",People pleasing is common and can be difficult to find a manager you like.,"Verified User Former Employee r****** Hardware Test Engineer - Dec 16, 2021",6 months co-op / internship on the HW team
4,"Overall good, growth opportunity are very less",Overall a good company. A lot of freedom in taking decisions.People are good.,"If you want to grow, you've to work 24/7. Work cultural and work life balance  has depreciated a lot after covid.","Verified User Current Employee s********* Senior Software Engineer - Dec 16, 2021",
4,A company you can be proud of,"Great product you’re enabling, gives you the fulfillment.It’s a moral company, ethics are strong.A lot of opportunities for growth.",Not a good work-life balance.Management/decisions getting too political.Too many meetings and slide preps making the work not as efficient.,"Verified User Current Employee b********* Engineer - Dec 16, 2021",
4,Great first job,"Great WLB, nice resume builder, decent learnings, and job security",You are a cog in a machine. Stingy company with comp and perks.,"Verified User Current Employee G***** Software Engineer III - Dec 16, 2021",
5,So far so good,WLB seems to be decent. Comp is fair. Career growth is unknown so far. I'll update later.,The secrecy also sucks. It's hard to do internal transfer.,"Verified User Current Employee C***** Software Engineer - Dec 16, 2021",
4,Decent WLB,Great brand name . Good to have on your resume,Career growth is hard. Lot of processes for simple tasks,"Verified User Current Employee Q***** Senior Software Back End Engineer - Dec 15, 2021",
3,Management really cares about your growth within the company,- managers push for your success within the company- changing to a different team is somewhat easy to do and management supports you throughout the whole process- you can take vacation days without feeling guilty about it,- I find myself frequently drowned in work- tons of context switching- no WLB when it comes to getting off at 5:00 PM every day.,"Verified User Current Employee n****** Software Engineer - Dec 15, 2021",
1,it's like being married to an abusive wealthy partner,"Compensation is good, esp if you are a high performer employeeHigh visibility if you want to boast and tell your friends that you are meeting Apple SVPs on weekly/daily basisEasy to go up promotion ladder if you know how to play the politics game","zero WLB in HWcult like culture, secrecy and living in a silo prevents you from learning new skillsyou are done if you make one negative comment about Apple culture management only says yes to the leadership","Verified User Current Employee i********* Senior Hardware Design Engineer - Dec 15, 2021",
5,Interesting role and friendly team,Able to learn and pick up best practices for the role you are in through knowledge sharing among team members.,"None as of now, still too early to make any judgements","Verified User Current Employee t******** Software Developer - Dec 15, 2021",
3,Another shop,The brand? Some learning opportunities? Working with some genuine and talented people,"People take themselves way too seriously. I know managers are political everywhere. But usually not to this degree. Many people take the pride of being an apple person, drinking the changing the world kool aid","Verified User Former Employee i***** Engineer - Dec 15, 2021","Got caught in the cross fire of political fights, even I tried my best not to be in it."
3,Too political,Cool products lots of prototypes every day hands on good money making potential,Everything else people work life balance promotion so bad poor benefits Company treats employees bad,"Verified User Current Employee P******** Staff Design Engineer - Dec 14, 2021",
4,Overall ok nothing great,Brand nameGood benifitsGood payPerks and medical .,WLB sucksSlow growth after ICT4No new products .,"Verified User Current Employee a********* Senior Software Engineer - Dec 14, 2021",
3,"Amazing products, but your Career Goals? YMMV",The amazing products and name recognition of the brand,"Too big and bloated - and the ability to move within the ORG in a WFH setting is non-existent - If you want to live in Austin or Cupertino you'll probably do ok, but I don't want to move there.","Verified User Current Employee j********* Retail Sales Lead - Dec 14, 2021",
5,Interesting projects,"Great pay, really cool work and projects, massive impact on the world ","Very secretive , very top down culture and tough to know what the company is working on outside of your bubble","Verified User Current Employee f***** Associate Data Scientist - Dec 14, 2021",
5,Great place to work,Absolutely enjoy working at this company. Its fun to work on some really cool tech. Our management is also very supportive in my career growth plans,No major cons as such. Work life balance can sometimes be difficult. No free food in the cafeteria,"Verified User Current Employee y***** Software Engineer - Dec 14, 2021",
4,Good company >> Challenging Projects >> Great Peer Group,Apple has a good compensation structure and rewards its employees wellPaid Time Off,High dependency on vendors who are often entrusted with crucial tasksWork Life Balance,"Verified User Current Employee r********* Machine Learning Engineer - Dec 14, 2021",
4,Product Design at Apple,Stock is greatSmart team membersApple has immense resources and pull,"WLB can be nonexistent, have to set your own boundariesCan be a very stressful job","Verified User Current Employee C***** Product Design Engineer - Dec 13, 2021",
3,Your experience may differ,"401k match, good espp and health benefits. Discounts on Apple products.","no room for growth, nepotism, politics, IS&T culture is IT sweatshop.","Verified User Current Employee ల***** Software Applications Engineer IV - Dec 13, 2021",
1,One word Filth,Pay check.Nothing more to add.Steve Jobs is dead. That’s it.,Everything elseIncompetent racist managersNo career growthToxic culture,"Verified User Current Employee p***** Senior Software Engineer - Dec 13, 2021",
3,SWE highly team dependent,"1. Very relaxed2. Great refreshers and bonuses 3. Discounts 4. If you like the team, great partnerships develop over time ","1. Highly political, everything is influence driven2. Work not that interesting 3. Outdated internal tools4. Non existent documentation for most source code 5. Internal transfers are hard so you get stuck with bad team/managers","Verified User Current Employee m******** Software Engineer - Dec 13, 2021",
4,Overall pretty good,- Overall proud of the company’s products and impact- Manager that both helps with career growth and encourages WLB- Very supportive teammates - Decent stock refreshers,"- Tools and infrastructure lacking- Stock refreshers low compared to new hire grants, even for top performers- Company is also cheap regarding benefits- Middle management has been so-so","Verified User Current Employee w***** Engineer - Dec 13, 2021",
3,No chance at converting to FTE from Contract,"Good relationship with management, big company name, experience, made connections, decent money","Close lipped, stressful, long hours, too uptight, not too much of a sense of culture or belonging ","Verified User Current Employee M******* User Research - Dec 12, 2021",
4,Decent. Nothing to crazy,What’s you’d expect. Nothing to insane. It’s just like an upscale version of a traditional company. Nothing really outstanding in my opinion.,Everything is team dependent. Mine had worse than average WLB.,"Verified User Current Employee j***** Engineering Program Manager - Dec 12, 2021",
5,Great management,Apple discounts and on campus cafeteria are all great benefits,Very secretive of each other's projects and not much conversation around that,"Verified User Current Employee q***** Software Engineer - Dec 12, 2021",
4,"Great comp/benefits, declining culture, very few career opportunities, slow progression","Interesting products and tech, generous compensation and benefits, smart people","mediocre work life balance, bad work from home policies, degrading culture","Verified User Current Employee s****** Technician - Dec 11, 2021",
3,Team Dependent,"Great benefits and stock price, products are best in the industry","Not much growth with a generally narrow scope, inundated with politics","Verified User Current Employee G***** Engineer - Dec 11, 2021",
4,"A great place to work, but heavily team dependent",* Incredibly smart engineers no matter where you are in the company* People are always thinking about what's best for the user. They are always going that extra mile to improve the user experience and do the right thing (even in non-user facing software teams).* There really is a sense that teams hold themselves to higher engineering and UX standards because it's Apple,"* Amount of politics depends on how strong your management chain cares about reducing it* Potential for a lot of overlap between team charters as the organizational structure is flat and engineers are usually proactive about building whatever they need* Work life balance can suffer during peak periods throughout the year (closer to releases)* It's a very large company, so your experiences can greatly vary","Verified User Current Employee M***** Senior Software Engineer - Dec 11, 2021",
4,Good so far,"Room for growth, Compensation is great, work life balance too ",I think the Onboarding process (technical and non technical) could be much better,"Verified User Current Employee P***** Hardware Engineer - Dec 11, 2021",
4,Overall good for a job change but not good for internal growth,"People are generally nice, package is generally okay, generous stock bonus each year","Limited internal career growth opportunities, if you join as an individual contributor, it’s very difficult to climb up as manager","Verified User Current Employee l***** Sales - Dec 11, 2021",
3,The company executives are great.,Apple has good company executives. They have good vision for the future.,Work and culture depends on org and group. AI/ML is a small google within Apple.,"Verified User Current Employee S******* Senior Software Engineer - Dec 10, 2021",
4,Great place to work if you are looking for stability,"1/ The company has a strong emphasis on the attention to detail. 2/ Big undertakings are not scary. The resources are so huge that if Apple decides to build something, Apple will build something.3/ great campus and great food","1/ The long commute is tiring over the years, unless you live in Cupertino (T_T)2/ The politics in some teams is just too much","Verified User Current Employee W**** Senior Software Engineer - Dec 10, 2021",
5,Old school but you get time to learn and do things the right way,Gives you more time to learn as compared to other FANG(s),The tech is waaay too old. Lots of long timers making it difficult for new ideas to surface and bubble up.,"Verified User Current Employee b***** Machine Learning Engineer - Dec 10, 2021",
4,Great coworkers but tight deadlines,Good Compensation and growth for career as well as smart people to learn from,Extremely tight deadlines especially when working with consumer electronics directly.,"Verified User Current Employee J***** Calibration Engineer - Dec 10, 2021",
4,Amazing culture and promotes WLB,The culture at Apple os established and positive. Solid management that promotes WLB.,Opportunity for growth is limited as the company is well established.,"Verified User Current Employee J****** Training and Development - Dec 9, 2021",
5,Good company,- Each team is unique- Work is interesting and feels impactful- Everyone is very friendly- Management actually cares about you,- Compensation for my position is a bit low due to location- Company is a bit siloed off due to secrecy,"Verified User Current Employee X***** Software Engineer - Dec 9, 2021",
5,Safest long term bet,Apple is a safe futureDecent compGood peopleCulture that cares about high quality products,Career growth is mehRSUs are mehProcess focused culture,"Verified User Current Employee k****** Senior Software Engineer - Dec 9, 2021",
3,Good compensation with RSU going up and up,1) Job security 2) Good compensation with RSU soaring 3) Smart coworkers,Lost soul at workBad management Hard to move up,"Verified User Current Employee a*** Software Engineer - Dec 9, 2021",
5,Amazing place to work,Great workGood people Great growth if cards played right,Some orgs move slower than others Some orgs don’t have the same level of leadership,"Verified User Current Employee x***** Software Back End Engineer - Dec 8, 2021",
4,Mediocre growth and wlb,Great concerts and eventsInteresting productsReally smart coworkers that are very helpful,Very little room for growth or lateral movement. Internal movement is difficult with a lot of interviewing. Large workload that is cyclical and accumulates all at once.,"Verified User Current Employee d***** Software Engineer - Dec 8, 2021",
4,A lot depends on the team and your manager.,Great peers and brand reputation. Good range of products to work on.,"High bar, stressful at times. Wlb depends a lot on the team and manager. ","Verified User Current Employee c***** Product Manager - Dec 8, 2021",
4,Not so faang,Brand name is the only good thing you get with this company,Culture is bad...no emp benefits apart from stock growth. No emp friendly policy,"Verified User Current Employee P***** Distributed Computing Engineer - Dec 7, 2021",
5,So far it’s good,If you admire Apple it’s obviously the place to be.,"Large company, prospects for upward mobility are to be determined. ","Verified User Current Employee 🤗******* Software Engineer - Dec 7, 2021",
5,Great,It’s kind of an amazing place to work gor apple,The downsides of working at apple is you get to go to apple park,"Verified User Former Employee e***** Software Engineer I - Dec 7, 2021",Havent resigned yet s z z z zz zz z
3,Great work life balance,"Compensation, Free devices, High market cap, good stock uptick, decent management","outdated tools, bad developer workflow, shoddy software infrastructure, poor focus on process","Verified User Current Employee i***** Machine Learning Engineer - Dec 7, 2021",
4,Nonstop learning,Working with brilliant people on very exciting projects and technologies,"XF communication is often weak, leading to last-minute efforts that are inevitably subpar. ","Verified User Current Employee H***** Software Engineer IV - Dec 6, 2021",
4,Good work life balance,"Good work life balance, 401k match, ESPP, good stock growth (so far)",Clarity on the path for career progression can be challenging to extract from management. Lots of org restructuring.,"Verified User Current Employee b*** Senior Software Engineer - Dec 5, 2021",
5,Great org in AIML,Culture is goodGood wlbGood management( specific to org),Large company can be difficult to collaborate globallyPay is not the best,"Verified User Current Employee d***** Machine Learning Engineer - Dec 5, 2021",
3,Chaotic mess,- brand: instant product recognizability and quality- company still growing considerably which is impressive given it's size,-too many people involved with ownership highly splintered-horribly slow and political. Too much friction between groups within an org. Different orgs approach each other like separate companies. Negative team culture- WLB can be poor to very poor depending on team and project. - clear cut class system,"Verified User Current Employee J**** Hardware Development Engineer - Dec 5, 2021",
3,Great if you have little or no ambition to climb,Little stress on the job. Switch off when you’re done with your work day.,"Extremely difficult to climb the ladder. Treated as second class by Corporate staff despite them preaching equality. You will need to prove how you are already doing the job you want with lower level pay, to even have a chance. Advancement opportunities are merit based, but ultimately down to how well you can fluff your experience in an interview.","Verified User Current Employee f********* Retail Sales - Dec 5, 2021",
3,Great place to work overal,They have great products and a lot of resources and the pay is pretty competitive.,You will have a lot of trouble getting promoted if your manager doesn’t like you. If you just don’t vibe with one manager that one manager can make where it’s impossible for you to get promoted. Keeping you in the same roles for years,"Verified User Current Employee o***** IT Analyst - Dec 4, 2021",
5,Great company for stability and learning.,"Stability, not needing to worry about PIP, good benefits and compensation","Super private culture, a lot of NDA you have to sign.","Verified User Current Employee M******* Software Engineer - Dec 4, 2021",
4,No complaints,"Lots of growth, innovative projects, lots of responsibility to take on new projects ","Management can be rigid sometimes, hard to get new things done without management approval and lots of red tape","Verified User Current Employee c******* Software Engineer - Dec 3, 2021",
5,great,wlb is good and a lot of holiday Working time is flexible,not so much room to grow.  It is not easy to get ict5,"Verified User Current Employee p****** Software Engineer - Dec 2, 2021",
2,culture is dependent on team,Stock is growing. tc is increasing .Ten words ten words,Bad management……. ten words ten words ten words ten words,"Verified User Current Employee z***** Software Analyst Developer - Dec 2, 2021",
4,Great WLB,+People are smart and nice+Interesting projects+wlb is good,-career growth - result driven culture- compensation is not good,"Verified User Current Employee t***** Data Scientist - Dec 2, 2021",
3,Great work life balance but can be technically lacking,Good work life balanceYou get discount on Apple products,The management is technically lacking. You get more points for presenting than doing work.,"Verified User Current Employee l********* Software Engineer I - Dec 1, 2021",
5,Mature management,Work life balance is reasonable in service orgs. Management is very mature.,Tech is a bit behind specifically in cloud technologies and operations.,"Verified User Current Employee F***** Software Engineer - Dec 1, 2021",
4,Tough to judge during covid,"Amazing pay and great resume booster, understanding leadership and good discount ",Everyone thinks they're a genius and no one has time for the new guy,"Verified User Former Employee 1******* IOS Engineer - Dec 1, 2021",Didn't seek reemployment following internship because I didn't enjoy the team
3,Okay,"Sometimes interesting work, other times boring work.Get to work on very cool products and can get some sense of pride when your work launches and things go well.","Very very slow career progression compared to other Big Tech, depending on what level you come in at. Can be hard to grow in role if that’s something you’re looking for.","Verified User Current Employee z***** Program Manager - Dec 1, 2021",
4,Not good for SW career growth,Good wlb and benefits.Stock price keeps growing.Good company culture and teammates.,Lack of opportunities for SW career growth.Not very transparent.Much development overhead due to company policies.,"Verified User Current Employee V***** Software Back End Engineer - Nov 30, 2021",
3,No work/life balance,"Great compensation, stock is flying, smart colleagues who generally write great feedbacks","Zero work/life balance, no clear criteria for promotion and top-down management ","Verified User Current Employee g********* Hardware Engineer - Nov 30, 2021",
3,Great if youre not a contractor,"Amazing company that reaches society on a global scale. They really care about creators from musicians, to graphic designers etc","As a contractor, you get ZERO access. That includes meetings, certain procedures, involvement in decisions. You're really treated as an assembly line worker, and its next to impossible to get converted. That coupled with an already existing secretive nature, makes your feel like youre alienated and not valued.","Verified User Current Employee D********* Music Coordinator - Nov 30, 2021",
3,Average as it gets,BrandMoneyDiscounts10 words min e e e e,"SecretSlow Red tapeSlow growth ToxicityGrind, bad wlb ","Verified User Current Employee p******** Software Engineer - Nov 29, 2021",
4,Great web,"Good culture,good place to work good work life balance.mid management",Inclusive culture Some old tech stackLegacy code maintenance Micromanaging,"Verified User Current Employee k********* Software Engineer - Nov 29, 2021",
3,Poor life work balance,"Solid salary increase and bonus per year, as well as stock option ","Do not expect much work life balance, no switch on/off ","Verified User Current Employee q**** Engineering Program Manager - Nov 27, 2021",
5,Great work life balance,Great work stability nice compensation depending on which group you work in,No personal impact. Focus on tiny work scope. Be prepared,"Verified User Current Employee J***** SoC Design Engineer - Nov 26, 2021",
4,No work like balance in Operations,"Great products and smart coworkers. If you’re in the right group, unlimited products.",No work life balance and pay seems average when compared to other tech companies.,"Verified User Current Employee e***** Operations Program Manager - Nov 26, 2021",
5,good company,pay is nice and growth and benefits is great when compared,tech stack needs some improvemnt is good for everyone is nice,"Verified User Current Employee s***** Software Applications Developer - Nov 26, 2021",
4,Maps,Great WLBReasonably interesting workGood compensation and benefitsGood place to retire,Less growth opportunities Slow feature development Lagging behind competitor for a long time but still not that aggressive,"Verified User Current Employee E***** Software Engineer - Nov 25, 2021",
4,Great overall,Good Work life BalanceGreat RefreshersWorking on shipping products,less opportunities to growfeels bit restrictive to move around,"Verified User Current Employee j***** Software Engineer III - Nov 24, 2021",
4,Recognition is good,Compensation Recognition Get to work on New products and opportunity to innovate,Career growth is slow for experienced individualsWork life balance is poor,"Verified User Current Employee S***** Product Quality Manager - Nov 24, 2021",
3,Sexism abounds,Compensation is fair work is interesting. Love my customers and coworkers.,"Wildly sexist, poor quality of life, terrible place for minorities","Verified User Current Employee r******* Technical Advisor - Nov 24, 2021",
4,It’s pretty good but not perfect,"Good payExtremely smart and motivated coworkers. SWE slack is amazing, you can get help on virtually any topicIm only working 40 hours a week. No excessive meetings. Great place to learn good habits and skills early on in your career then move on to something else Pay is great (based out of San Diego)Lots of opportunities to innovate and stand out ","Unstable build processesConstantly need to update dev environment Extremely corporate, secretive, buttoned down cultureCheapskates on things like WFH gear, gym perks, or even free swagManager is fucking incompetent ","Verified User Current Employee z******* Embedded Software Engineer - Nov 23, 2021",
4,Great opportunity to grow,Good compGood benefitsGood campusGood foodFlexible hours,Long work hours during peak seasonManagers expect a lot from you,"Verified User Current Employee a******* Software Engineer - Nov 22, 2021",
3,Bad WLB and unrealistic expectations,Big name You got to work on nice products that you use everyday,Management is bad. Too much control. Too top down.Culture is secretive.Very hard to switch internally. Crashed my image for the company after coming to work,"Verified User Current Employee Y***** Engineer - Nov 22, 2021",
2,No growth whatsoever,RSUs used to be good but not anymore. Product discounts,Don’t expect to advance your career in a company that gives too much power to managers and allows them to abuse their power.,"Verified User Current Employee h***** Staff Software Engineer - Nov 21, 2021",
4,Specialist Role @ Apple Retail,came in as a seasonal. lots of opportunities to convert to permanent. benefits are great. people are great. some customers are great. pay is great for retail,"must have weekends and nights available for permanent roles. like any retail position, customer service is heavily focused on. when they first hired me, they said they don’t measure on metrics but they matter a lot of you want to move up in leadership and higher roles. ","Verified User Current Employee s**** Sales Specialist - Nov 21, 2021",
4,Non tech friends think your cool,Projects can have great impactDecent pay and benefitsNon tech friends think your cool,"WLB not the best, but depends on your team and projectsSecretive culture makes it difficult to collaborate with other teams","Verified User Current Employee n******** Software Engineering - Nov 21, 2021",
3,It’s a job,I have meet some really amazing people during my time at Apple.,Apple doesn’t really care. Upper management really need to take classes on how to be a great leader.,"Verified User Current Employee t***** Finance and Analysis Manager - Nov 20, 2021",
3,Good pay but career progression is tough,-Great Pay for tech support -Great product discounts -Great Health Benefits-Mid to Director level employees are mostly open to coffee chats for career progression,-Career progression is very tough. A lot of politics and you need to make the right connections-Competition for non-customer facing roles is very tough. Not enough admin/ non customer facing roles. -You will need to sacrifice your free time in order to progress your career due to high competition-Not enough being done to address pay transparency,"Verified User Current Employee T********* Technical Support Specialist - Nov 20, 2021",
5,Good tech company for self growth,U can learn the best tech skills in Apple. And ppl r so good to take,Sometimes u will meet competing priorities. Should be busy at sometime. And it is good company but it did not mean that u would meet good manager. There r still terrible managers there,"Verified User Current Employee R***** Hardware Developer III - Nov 19, 2021",
5,Great place to work,Amazing experience till now.Good cultureGreat benefits Strong foundation of company,I can’t think of any. Apple is a great company.,"Verified User Current Employee k******** Machine Learning Engineer - Nov 18, 2021",
5,Great exposure,Good place to start your career. Good comp and benefits,Can sometimes affect work life balance when the schedules are too tight,"Verified User Current Employee i*** Systems Design Engineer III - Nov 18, 2021",
3,"Inconsistent manager quality, somewhat mediocre comp, terrible senior leadership, archaic wfh policy","-In Engineering, can work on some pretty cool products-Killer HW and ID team (at least their end result, possibly not a great place to work for some)-Easier to move around in SWE or elsewhere in the company, now that you don't have to tell your manager you're interviewing for another internal role-Fun watching them introduce something you've worked on-Fun working with Product Marketing team-Decent employee discounts","-Massively disorganized Human Interface team-Douchey WFH policy-Douchey senior leadership (stuff you've heard in the news about firings, and lack of remote flexibility)-Treats (and pays) Retail and AppleCare team members like crap (also see the AppleToo stuff), even shittier pay-Engineers moonlighting as product managers mean time consuming and shitty roadmap process-EPMs are basically engineering managers personal assistants / bitches, with no authority or control, but responsibility for outcomes-Executive fealty complex by many in engineering mean you're basically their bitch if you're working on something they care about-Sadly nobody makes VP or SVP because they are nice / good people-OK but not great pay-Toxic secrecy cult gets in the way of making better products by preventing good proactive internal communication (not against secrecy, just against secrecy at the cost of lower quality product experiences)","Verified User Current Employee F***** Engineering Project Manager - Nov 18, 2021",
4,Great internship experience,Good comp. good wlb and interesting projects! I do love this place.,No cons as an intern! it's really a good experience.,"Verified User Current Employee R***** Software Engineer - Nov 18, 2021",
3,"Mission driven company, but lacks competitive packages ",1. Goal oriented & mission driven2. Hyper customer experience focused.,1. lack of transparency on internal mobility2. difficult to recruit & land top talent due to non-competing packages,"Verified User Current Employee x***** Software Engineering Manager - Nov 18, 2021",
5,Good Internship Experience,- Discount- Opportunities to connect w/ other interns- iBuddy was really nice,- Kind of restricted to what I could know/people I could talk to - My intern project had very small scope,"Verified User Current Employee i***** Software Engineer - Nov 18, 2021",
4,Expect a rough 1st year,-great refreshers-great brand for your resume-employee discount -great focus on inclusion and diversity,"-most of management have been there 10+ years and are stuck in their ways-very lean, much leaner that you would expect from a company of this size, which makes work life balance hard-Apple prides itself in doing things the Apple way, even if it’s not the best way","Verified User Current Employee g***** Marketing Analytics Manager - Nov 17, 2021",
3,Tough,"Smart workers, steep learning curves, opportunity to meet really bright minds","No WLB, long hours, compensation is really bad. Management are mediocre ","Verified User Current Employee m***** Hardware Engineer IV - Nov 16, 2021",
5,"Fast moving company, lots of work and opportunities, YMMV on WLB",lots of work and opportunities for growthnice campussmart colleagues (mostly),too many moving parts / unnecessary churn on some projectsmakes you feel like a cog in a wheel,"Verified User Current Employee a******* Engineering Manager - Nov 16, 2021",
4,Good stable job with quality work,Good work quality Smart peopleGood rsuGood product discount,Limited growth opportunities after ict 5Benefits like health insurance is not well subsidized,"Verified User Current Employee e***** Engineer - Nov 16, 2021",
2,Great learning but absolutely ZERO Work-Life Balance,Great product discountsGood perks like Health Coaching and wellness centersGet to learn a lot,Slow growthLess visibilityNo Work life balanceNo respectMicro-management in some teams,"Verified User Current Employee C******** Operations Program Manager - Nov 16, 2021",
5,Good,Good tech to work on. Company is growing fast and lot of opportunities,No cons as such. Company is big so things move bit slow,"Verified User Current Employee I***** Engineer - Nov 16, 2021",
4,Great place to intern,very smart people in the team and are willing to help you.everyone is motivated to and work towards something together.,no real cons tbh. Everyone is nice and helpful and willing to set aside time for you.,"Verified User Former Employee j**** Research Scientist - Nov 16, 2021","No reason to resign, it was just the end of the internship"
4,Hard knocks,Good compensation Intelligent co workersHigh impact projects Good equipment,Long hours Take advantage of contractorsExperience depends on department,"Verified User Current Employee a**** Hardware Engineer III - Nov 15, 2021",
3,TC heavily dependent on manager; choose wisely.,Great if your manager is direct and honest with you and understands what matters to the business. Change teams at the earliest opportunity if you suspect anything amiss here! Remember that they have complete discretion regarding your review process.,"If you raise issues with your manager targeting top performers and holding the team back, you’re sunk, even if skip levels act on your advice and remove the manager. Expect a year or two of retaliatory reviews and being stuck in that team meanwhile. Don’t accept empty promises of better reviews next year.","Verified User Current Employee y***** Software Engineer - Nov 15, 2021",
3,Bad WLB,Good name recognition on your resumeWork with alot of smart peopleYou learn alotGood pay,Terrible WLBhard to move around teams and projectsalot of pressure and stress,"Verified User Current Employee p********* Technical Product Manager - Nov 15, 2021",
5,Love Apple,"people, products, leaders, technology, CEO, music, employee discount, 401k, benefits",Secrecy makes it hard to know what is going on,"Verified User Current Employee T***** Digital Design Engineer - Nov 14, 2021",
4,Great values,Product focus and smart people. Very cross functional and great attention to detail.,Some groups are really bad to work with and it depends on the management.,"Verified User Current Employee s****** Senior Engineering Manager - Nov 13, 2021",
4,Great learning platform and lots of smart people but poor work life balance and poor recognition unless you are top perf,- Great place to learn- Excellent automation framework- Smart people all around- Decent benefits,- Compensation not as high as other FAANGs- Poor WLB- Growth trajectory very steep to climb,"Verified User Current Employee t********* Hardware Engineer - Nov 13, 2021",
4,Good future growth,Good company with great products. Very promising future growth. Free apple product to live on,"Little benefit. Apple has been very cheap during pandemic. 100 desk chair reimbursement, no burnout day etc","Verified User Current Employee T******* Software Applications Developer - Nov 12, 2021",
4,Amazing place to be!,Job securityStock incentive No shortage of opportunities Competitive compensation Great benefits,Depending on group it can be very political. I’ll never understand how some people can get away with being out of office so much.,"Verified User Current Employee s********* Site Support Engineer - Nov 12, 2021",
3,Culture is toxic.,Great product roadmap. It has bright future in terms of stability and revenue,The culture from top is very toxic. People are unnecessarily arrogant and too proud of what they are doing. Not knowing that its not only Apple where people are doing great things.,"Verified User Current Employee p***** Firmware Engineer - Nov 12, 2021",
4,Ok,Great products and high impactLots of prestige associated with it,"Bad work life balance, deadlines are tight, expected to have ownership of several things at once","Verified User Current Employee b********* Software Engineer - Nov 11, 2021",
5,"Best brand, great ethics.",Great places to work. Top class talent and high brand value.,Not as much collaborative environment.Easy to get overloaded and overwhelmed.,"Verified User Current Employee D***** Hardware Development Engineer - Nov 11, 2021",
4,Great place for learning,Everyday you will have new learning. Great people everywhere. Team work would be great,No work life balance. Compensations are not good when compared to other companies,"Verified User Current Employee f******* Software Engineer - Nov 11, 2021",
2,Not what I expected,Decent initial compensation with great refreshersGood benefitsNice discounts,Bad and rude managementEngineering team are not very diverseWLB,"Verified User Current Employee a***** Engineering Manager II - Nov 11, 2021",
5,"Good overall company, experience varies a lot by team","- Great overall company, sticks to its beliefs- lots of teams if you want to switch roles- experience can vary a lot based on the group you are in","- lesser free stuff compared to FB/Google, but not the worst thing","Verified User Current Employee P***** Senior Data Engineer - Nov 11, 2021",
4,"Good work life balance, promotion is hard. Not a bad place to start your career.","great work life balance, good brand, employee discountsmart people","The work can be busy some days in the week, need to talk with china team late in the night. Promotion is not easy.","Verified User Current Employee a********* Supply Demand Planner III - Nov 11, 2021",
